UnixTime,104,106,108,109,10A,10B,202,37106
1978,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右飞行,平飞,静止
1979,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右飞行,平飞,静止
1980,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右飞行,平飞,静止
1981,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右飞行,平飞,静止
1982,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右飞行,平飞,静止
1983,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右飞行,平飞,静止
1984,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右飞行,平飞,静止
1985,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右飞行,平飞,静止
1986,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右飞行,平飞,静止
1987,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1988,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1989,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1990,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1991,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1992,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1993,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1994,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1995,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1996,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1997,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1998,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向左飞行,平飞,静止
1999,向右下降飞行,向左下降飞行,向右下降飞行,向左上升飞行,平飞,向左飞行,平飞,静止
2000,向右下降飞行,向左下降飞行,向右下降飞行,向左上升飞行,平飞,向左飞行,平飞,静止
2001,向右下降飞行,向左下降飞行,向右下降飞行,向左上升飞行,平飞,平飞,平飞,静止
2002,向右下降飞行,向左下降飞行,向右下降飞行,向左上升飞行,平飞,平飞,平飞,静止
2003,向右下降飞行,向左下降飞行,向右下降飞行,向左上升飞行,平飞,平飞,平飞,静止
2004,向右下降飞行,向左下降飞行,向右下降飞行,向左下降飞行,平飞,平飞,平飞,静止
2005,向右下降飞行,向左上升飞行,向右下降飞行,向左下降飞行,平飞,平飞,平飞,静止
2006,向右下降飞行,向左上升飞行,向右下降飞行,向左下降飞行,平飞,平飞,平飞,静止
2007,向右下降飞行,向左上升飞行,向右下降飞行,向左下降飞行,平飞,平飞,平飞,静止
2008,向右下降飞行,向左上升飞行,向右下降飞行,向左下降飞行,平飞,平飞,平飞,静止
2009,向右下降飞行,向左上升飞行,向右下降飞行,向左下降飞行,平飞,平飞,平飞,静止
2010,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,平飞,平飞,平飞,静止
2011,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,平飞,平飞,平飞,静止
2012,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,平飞,向左飞行,平飞,静止
2013,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,平飞,向左飞行,平飞,静止
2014,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,平飞,向左飞行,平飞,静止
2015,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,平飞,向左飞行,平飞,静止
2016,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,平飞,向左飞行,平飞,静止
2017,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,平飞,向左飞行,平飞,静止
2018,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,平飞,向左飞行,平飞,静止
2019,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右下降飞行,向左飞行,平飞,静止
2020,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右下降飞行,向左飞行,平飞,静止
2021,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右下降飞行,向左飞行,平飞,静止
2022,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右下降飞行,向左飞行,平飞,静止
2023,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右下降飞行,向左飞行,平飞,静止
2024,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右下降飞行,向左飞行,平飞,静止
2025,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右下降飞行,向左飞行,平飞,静止
2026,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向右下降飞行,向左飞行,平飞,静止
2027,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左下降飞行,平飞,平飞,静止
2028,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左下降飞行,平飞,平飞,静止
2029,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左下降飞行,平飞,平飞,静止
2030,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左下降飞行,平飞,平飞,静止
2031,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左下降飞行,平飞,平飞,静止
2032,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左上升飞行,平飞,平飞,静止
2033,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左上升飞行,平飞,平飞,静止
2034,下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左上升飞行,平飞,平飞,静止
2035,下降飞行,向左上升飞行,向右下降飞行,向右上升飞行,向左上升飞行,平飞,平飞,静止
2036,下降飞行,向左上升飞行,向右下降飞行,向右上升飞行,向左上升飞行,平飞,平飞,静止
2037,下降飞行,向左上升飞行,向右下降飞行,向右上升飞行,向左上升飞行,平飞,平飞,静止
2038,下降飞行,向左上升飞行,向右下降飞行,向右上升飞行,向左上升飞行,平飞,平飞,静止
2039,下降飞行,向左上升飞行,向右下降飞行,向右上升飞行,向左上升飞行,平飞,平飞,静止
2040,下降飞行,向左下降飞行,向右下降飞行,向右上升飞行,向左上升飞行,平飞,平飞,静止
2041,下降飞行,向左下降飞行,向右下降飞行,向右上升飞行,向左上升飞行,平飞,平飞,静止
2042,下降飞行,向左下降飞行,向右下降飞行,向右下降飞行,向左上升飞行,平飞,平飞,静止
2043,下降飞行,向左下降飞行,向右下降飞行,向右下降飞行,向左上升飞行,平飞,平飞,静止
2044,下降飞行,向左下降飞行,向右下降飞行,向右下降飞行,向左上升飞行,平飞,平飞,静止
2045,下降飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右上升飞行,平飞,平飞,静止
2046,下降飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右上升飞行,平飞,平飞,静止
2047,下降飞行,向左下降飞行,向右下降飞行,向右下降飞行,向右上升飞行,平飞,平飞,静止
