UnixTime,102,107,108,109,10A,10C,10E,10F
1274,平飞,静止,向左下降飞行,平飞,向右飞行,向右飞行,向右飞行,下降飞行
1275,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1276,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1277,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1278,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1279,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1280,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1281,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1282,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1283,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1284,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1285,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1286,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1287,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1288,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1289,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1290,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1291,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1292,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1293,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1294,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1295,平飞,静止,向左下降飞行,平飞,向右飞行,向左上升飞行,向右飞行,下降飞行
1296,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1297,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1298,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1299,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1300,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1301,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1302,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1303,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1304,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1305,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1306,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,下降飞行
1307,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,向左下降飞行
1308,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,向左下降飞行
1309,平飞,静止,向左下降飞行,平飞,向右下降飞行,向左上升飞行,向右飞行,向左下降飞行
